Principal Component 1833,49 4d,4d 4d,5b 48,4d 49,41 4c,4d 0f,74 1b,74 0f,48 2c,4c 7d,7f 48,5d 48,5f 40,7e 49,0f 48,0f 44,4d 48,48 0f,49 4c,41 4d,0f 38,0f 40,74 4c,3a 74,73 3c,5f 74,48 7f,0f 4d,7c 66,2b 3b,0f 45,0f 0f,75 3b,48 7c,5b 4d,4d 41,0f 43,75 0f,4c 42,3d 0f,4a 48,48 3a,5e 5d,75 3a,66 0f,49 7c,0b 41,4a 49,1b 48,4a 41,48 1b,5b 44,41 7c,1b 0f,01 4c,74 3d,2b 41,74 2b,45 7c,45 3d,33 0f,24 1b,66 4d,3b 75,79 4d,40 4d,4d 75,7c 49,0f 49,48 3c,0c 41,33 3a,4d 76,4c 53,0f 4c,7c 41,7c 44,74 4d,72 0f,7d 41,0f 1b,6b 3b,4c 39,33 3d,77 2b,7f 44,0f 39,3b 76,45 3b,4c 77,44 7f,43 4d,0f 42,4c 56,23 3b,4c 33,77 0f,42 0f,33 1b,44 7e
Principal Component 1834,0f 41,4c 4c,75 4c,4c 75,49 4d,45 4d,4d 0f,4c 45,7f 48,4c 66,49 7d,5f 40,4d 49,5d 48,75 1b,4c 41,5e 5d,48 0f,44 0f,5b 48,48 2c,4d 48,74 4c,32 4c,48 7f,75 4d,74 2b,0f 38,0f 45,3a 74,7c 66,4c 76,4d 75,7d 48,48 3a,5b 4d,75 3b,1b 0f,75 3a,2b 3b,66 4d,41 4d,0f 43,39 0f,0f 1b,4c 42,4a 48,3d 0f,0f 0f,0b 41,48 1b,75 0f,0f 42,5b 44,2b 41,01 4c,33 0f,40 4d,49 7c,74 1b,3d 75,0f 49,48 7c,4c 7d,45 7c,45 3d,4a 41,4d 41,40 4c,0f 4d,4a 49,41 7c,43 4d,72 0f,1b 48,74 4d,24 1b,74 3d,66 0f,33 3d,48 3c,4d 76,7e 33,0f 39,79 4d,4c 53,0c 41,7d 41,3b 0f,4c 74,7c 44,6b 3b,7c 49,0f 32,7c 41,7f 44,77 2b,4b 49,23 3b,3b 76
Principal Component 1835,4c 7d,4c 75,4c 4c,49 4d,45 4d,7e 49,33 4c,45 0f,5b 48,7e 48,4d 49,75 4c,0f 03,4c 45,44 4e,0f 44,7d 43,3c 0f,74 1b,3c 75,4d 0f,44 4c,0f 40,25 3d,40 0f,48 4a,2b 74,4d 45,3b 75,3c 74,33 4d,41 0f,48 4d,74 3c,73 3c,5d 4d,5b 4c,40 3b,4a 33,0f 2b,32 4c,4d 43,3a 75,0f 66,7c 0f,4d 66,0f 33,0f 41,75 4a,0f 4d,4c 44,38 0f,5f 4c,3d 75,49 4c,4c 73,41 7f,1b 49,48 2b,5b 74,49 0f,4d 44,3b 40,49 5f,2b 0f,0b 48,7c 48,03 0f,4c 79,40 3a,5f 45,2a 41,0f 3a,74 3b,4c 72,48 7d,7c 4d,3b 74,0f 3d,42 7c,01 2b,5e 40,7e 75,3b 44,4c 03,0f 73,4a 3b,75 2b,4a 45,5d 5b,0f 48,7c 3b,42 3b,3b 7d,5f 49,7e 45,44 1b,66 4c,3b 72,3d 73
Principal Component 1836,7e 49,4c 75,5b 48,7e 48,4c 49,4c 4c,66 4c,7d 43,45 7e,41 5f,74 4c,40 4c,7d 48,49 4d,0f 39,4c 44,74 2b,48 0f,33 3c,44 0f,4e 41,0f 45,4c 40,41 4c,4c 66,4b 49,0f 38,48 3a,48 7f,39 0f,5f 5e,4a 41,5d 48,5b 4d,5b 40,0f 0f,3a 74,7c 66,0f 4c,5f 40,0f 42,75 3a,2b 3b,0f 43,66 4d,0f 4b,44 4c,0f 49,0b 41,33 0f,7e 41,3c 73,75 0f,0f 75,40 4d,45 3d,4d 76,2b 41,0f 32,5b 44,43 4d,49 7c,4a 48,4d 40,01 4c,79 4d,03 0f,74 4d,4c 53,0f 33,4c 56,7c 49,48 3c,4c 77,4d 41,41 7c,4d 75,3d 0f,5f 33,74 3d,1b 48,72 0f,33 1b,4c 3b,45 4c,7d 41,33 3a,33 3d,7f 41,7f 44,0f 1b,7c 41,2b 74,3b 76,77 2b,7c 44,66 0f,7e 33,42 0f,48 3b
Principal Component 1837,32 4c,7e 48,74 0f,45 4d,4d 4d,0f 41,5b 40,4d 0f,4c 44,74 4c,0f 39,7d 43,33 3c,41 4c,44 4c,5e 5d,1b 48,4c 40,33 4c,4e 41,2b 74,39 0f,75 4c,74 2b,4c 48,7e 41,44 0f,0f 45,40 4d,4b 49,3c 73,03 0f,0f 38,4a 41,5b 4d,0f 03,0f 4b,48 0f,5f 5e,0f 42,48 3a,0f 0f,75 3a,49 0f,7e 49,3b 0f,3a 74,0f 75,48 4d,4c 7d,0b 41,0f 49,2b 3b,4d 40,49 7d,33 0f,0f 43,45 4c,7c 66,45 3d,4d 76,74 3c,66 0f,0f 4c,72 0f,49 7c,5b 44,4c 3b,48 3c,66 4d,74 4d,0f 33,7c 49,4c 77,40 4c,33 1b,41 7c,2b 41,5f 33,4d 49,43 4d,79 4d,4c 53,01 4c,33 3a,7e 33,3b 76,7c 41,76 4d,77 2b,75 0f,7f 41,45 7c,4c 66,7f 44,1a 22,7d 41,4a 49,48 3b,49 2b
Principal Component 1838,41 4c,74 0f,32 4c,40 4c,5d 48,73 3c,48 2c,7e 48,5f 40,5d 4d,25 3d,0f 4d,4c 66,44 0f,45 4d,4c 76,48 7f,4d 0f,4c 4c,49 4d,45 0f,0f 41,0f 1b,5f 74,4c 75,45 7e,74 7e,4c 48,32 0f,4a 33,48 4a,75 4a,66 4c,4d 45,3b 75,4d 43,0f 40,4b 41,5f 4c,4c 49,4d 75,3b 40,3a 75,41 0f,41 7f,40 0f,5b 74,3c 75,5f 5e,48 0f,7d 48,0b 48,0f 2b,48 2b,75 3b,25 0f,3b 7d,41 5f,4c 42,7c 0f,1b 49,42 3b,3b 44,5f 45,42 7c,41 4a,0f 3d,33 7e,2a 41,4a 45,5e 40,41 4d,48 1b,7e 75,5b 40,75 2b,4c 79,4a 3b,5d 5b,0f 0f,7c 4d,40 3a,2b 79,74 3b,4c 38,7c 7d,44 4d,0b 74,41 2b,7d 49,7e 45,01 0f,40 3b,39 7c,75 1b,48 7d,4d 41,5f 4d,48 7c,43 2b
Principal Component 1839,4d 49,48 7e,45 4d,4d 4d,49 7d,7e 48,40 4c,48 0f,73 3c,75 1b,7e 49,48 2c,5d 4d,75 4c,7d 48,0f 1b,32 0f,75 3b,48 7f,74 2b,4c 75,5f 4c,0f 4d,4b 41,74 7e,4d 45,5b 40,7d 43,48 1b,3a 75,25 3d,4a 33,5f 40,4c 56,0f 0f,4d 43,4c 42,4d 75,75 4a,41 4d,48 7c,5f 5e,41 7f,25 0f,48 2b,4c 0f,42 3b,4d 41,0f 2b,3b 40,1b 0f,41 4a,4c 33,48 4a,73 4d,5f 45,5b 74,3b 7d,4a 3b,2a 41,7c 0f,42 7c,3b 44,4c 79,5e 40,45 7e,1b 49,4a 45,0b 48,3b 75,7e 75,7c 4d,2b 79,0f 45,5d 5b,7d 49,75 2b,48 7d,0b 74,33 7e,24 1b,7e 45,01 0f,40 3a,74 3b,69 3b,4a 4c,39 7c,0f 3d,0f 0b,44 1b,48 0b,7c 4c,5f 4d,7c 7d,49 3b,0f 7e,01 2b,73 4c,44 4d
Principal Component 1840,4c 45,48 0f,7e 49,49 4c,7d 43,4d 4d,0f 41,0f 48,75 4d,7d 48,7f 48,7e 48,5b 40,49 4d,4c 7d,0f 1b,5d 4d,1b 0f,0f 0f,48 7f,5f 5e,3c 0f,74 7e,5f 4c,4c 56,41 4d,3c 73,0f 4d,4d 45,4c 44,4c 48,75 3b,0f 45,40 4c,4c 49,73 3c,3b 75,4b 41,4c 74,32 0f,4c 76,74 2b,4c 33,4c 42,4d 43,5e 5d,4c 0f,1b 48,41 4c,33 4c,41 4a,73 4d,4a 33,75 1b,3a 75,0f 2b,75 4a,5d 5b,25 0f,4d 41,42 3b,5f 40,0b 48,48 1b,5b 74,24 1b,42 7c,48 2b,44 4c,4c 79,2a 41,4a 3b,3b 7d,7e 75,75 0f,7e 45,5f 45,75 4c,0f 0b,5e 40,66 7c,1b 49,0b 74,01 2b,69 3b,2b 79,7d 49,33 7e,0f 42,0f 3a,7c 4c,3b 40,7c 0f,75 2b,5e 48,49 3b,0f 3d,5b 32,4a 4c,0f 39
Principal Component 1841,4d 4d,7d 48,7d 43,49 4d,5d 48,45 4d,7e 49,75 4d,49 4c,45 0f,0f 41,4c 76,45 7e,4d 40,44 4e,75 4c,48 2c,0f 44,03 0f,4c 66,3c 75,48 4d,4c 4c,41 0f,3b 0f,5b 4c,4d 66,4b 49,0f 32,3b 75,4c 45,4c 3b,39 0f,25 3d,40 4d,49 7d,7e 41,41 5f,2b 41,0f 4c,5f 44,33 3b,4c 75,0f 43,0b 41,4c 41,49 7c,4e 41,0f 38,5b 4d,2b 3b,48 3a,72 0f,40 4c,41 4c,49 5f,4c 40,01 4c,33 0f,74 3c,5d 40,4c 7c,4a 41,48 3b,43 4d,7f 44,4c 73,3d 75,2b 2b,66 4c,23 3b,4d 76,4d 44,7e 48,2b 48,33 1b,79 4d,4c 53,74 4c,48 4b,77 2b,0f 75,44 7c,45 7c,39 7f,74 4d,41 7c,41 7d,73 6b,49 2b,3b 76,76 4d,4b 48,75 3a,7c 66,0f 3b,0c 41,3b 77,3a 0f,74 4a
Principal Component 1842,4c 45,48 0f,7e 48,74 0f,0f 48,48 2c,4d 0f,44 4e,7f 48,44 0f,5f 5e,4c 41,45 0f,03 0f,41 0f,3b 75,0f 4c,48 4d,4d 40,4d 66,5b 4c,4b 49,4c 75,40 4d,48 7e,0f 32,5d 48,39 0f,73 3c,4c 3b,25 3d,49 5f,5f 44,7e 41,5b 48,48 4b,3b 0f,7d 48,0f 3b,49 7d,48 3a,0b 41,0f 44,2b 3b,49 7c,33 0f,33 3b,2b 48,5d 40,44 7c,4c 73,45 4c,3c 75,5b 4d,2b 41,48 3b,48 4a,4d 76,40 4c,7f 44,4c 53,45 7c,41 7d,3a 0f,79 4d,2b 2b,40 0f,01 4c,23 3b,4c 7c,74 4d,39 7f,75 1b,5f 41,33 1b,3b 77,4b 48,0c 41,45 4e,77 2b,73 6b,0f 43,5f 33,7c 66,49 0f,49 2b,0f 75,0f 74,76 4d,41 7f,41 6b,7c 48,74 4a,1a 22,4c 49,43 4d,3b 7c,50 5e,4d 3b,3b 76
Principal Component 1843,48 7e,0f 41,7e 48,49 4d,75 4d,4d 49,4c 7d,5b 48,45 7e,7f 48,7e 49,48 0f,48 2c,75 1b,73 3c,44 4e,3b 75,44 0f,45 0f,4d 66,4c 48,0f 4c,40 4d,5b 4c,32 4c,4c 3b,4b 49,40 0f,0f 32,4d 40,7e 41,5f 44,44 4c,49 5f,5f 5e,41 0f,03 0f,0b 41,39 0f,25 3d,0f 3b,4c 73,48 4a,40 4c,48 4d,49 7c,2b 48,4d 76,2b 3b,44 7c,48 3a,7c 48,33 0f,5d 40,0f 48,33 3b,2b 41,4d 43,7f 44,3a 0f,45 4c,48 3b,48 4b,01 4c,74 4d,33 1b,39 7f,3b 77,4c 53,0f 1b,41 7d,72 0f,3a 74,4b 48,5f 33,5b 4d,45 7c,0c 41,5f 41,4d 7d,49 2b,4a 33,2b 2b,79 4d,77 2b,45 4e,33 4d,1a 22,0f 75,73 6b,4c 7c,74 4a,7c 78,4d 44,0f 74,23 3b,76 4d,32 0f,2b 33,50 5e
Principal Component 1844,4d 0f,7e 49,41 5f,48 7f,7f 48,75 4c,5b 40,44 4c,73 3c,45 7e,5f 40,48 2c,49 4c,4c 3b,4d 66,0f 4c,0f 3b,3b 75,75 1b,4d 49,4c 41,66 4c,0f 40,5b 4c,4d 4d,7e 41,4c 66,49 5f,40 0f,44 4e,74 1b,0f 1b,7c 48,5f 44,5d 48,45 0f,0f 32,48 4a,0b 41,4b 49,2b 48,40 4d,4d 76,48 4b,2b 3b,4c 73,0f 4d,4d 43,1b 48,4a 33,2b 41,33 0f,32 0f,44 7c,3a 0f,48 3a,4d 40,39 0f,0f 48,48 3b,33 3b,7f 44,40 4c,3c 75,49 7c,3b 77,2b 2b,01 4c,41 4d,74 4d,45 7c,49 2b,73 6b,4d 44,4c 53,5d 40,5f 33,41 7d,39 7f,4d 7d,4c 48,4b 48,33 1b,49 0f,0f 75,3a 74,77 2b,45 4e,79 4d,7c 78,74 4a,5b 4d,33 4c,03 0f,23 3b,0c 41,50 5e,4c 7c,5d 66,76 4d
Principal Component 1845,49 0f,49 7d,74 1b,49 4c,48 7f,7d 48,3c 0f,48 2c,48 7e,41 5f,5f 40,7d 43,1b 48,73 3c,74 0f,5e 5d,5b 40,4c 3b,0f 4d,44 4c,45 4d,4c 75,32 0f,49 4d,4c 73,41 4d,48 4a,5f 5e,0f 3b,3c 73,41 4c,5f 44,7c 48,40 0f,49 5f,4d 44,0f 4c,7e 41,4d 43,5b 48,2b 48,0f 32,0b 41,4b 49,40 4c,4d 66,2b 3b,33 3c,4a 33,3a 0f,4c 44,4d 40,4c 4c,4c 72,4d 76,33 3b,4c 41,0f 73,48 4b,0f 1b,44 7c,4c 7d,4c 66,33 1b,49 7c,33 0f,44 4e,4d 45,0f 0f,3c 75,33 4d,3b 77,45 7c,2b 2b,7f 44,5d 40,4c 53,73 6b,48 3a,45 4c,33 4c,4c 76,0c 41,2b 41,1a 22,39 7f,49 2b,74 4a,3b 7c,5f 33,7c 78,41 7d,4b 48,50 5e,42 0f,77 2b,45 4e,76 4d,79 4d,74 4d
Principal Component 1846,0f 48,74 1b,7d 43,49 7d,66 4c,45 7e,5f 74,73 3c,5e 5d,4d 4d,75 4c,4c 49,4c 66,0f 4d,32 4c,48 7f,3c 0f,33 3c,41 4c,4c 41,4c 48,4c 0f,0f 1b,4c 3b,48 4a,7c 48,4a 33,4b 49,4d 43,41 4d,4c 72,74 2b,49 5f,7e 49,0f 0f,2b 48,5f 44,0b 41,1b 0f,32 0f,7e 41,3a 0f,3c 73,40 0f,48 7c,48 1b,2b 2b,40 4c,4c 7d,66 4d,33 1b,4c 73,44 7c,4d 44,41 7f,4e 41,45 4c,4c 40,5b 48,72 0f,33 3b,3c 75,0f 3b,4d 76,5d 40,0c 41,45 7c,4d 4c,7f 44,2b 3b,49 7c,1a 22,33 0f,4b 48,48 2c,7e 66,5f 41,40 3b,39 7f,3b 77,0f 73,7c 0f,74 4a,5d 4d,4c 53,3b 7c,79 4d,7c 78,73 6b,45 4e,0f 2b,4d 66,5f 33,75 3b,50 5e,01 4c,23 3b,74 7e,77 2b,48 3a
Principal Component 1847,75 4d,4c 76,49 4d,4c 75,4c 44,7e 48,4d 0f,7d 43,5f 5e,73 3c,4c 45,45 7e,4c 0f,4c 4c,44 0f,48 1b,45 4d,3c 0f,7f 48,4a 33,0f 1b,0f 4d,4b 49,4d 43,33 3c,48 4a,5f 74,33 4c,32 0f,1b 0f,4c 72,2b 48,0f 44,7c 48,0f 0f,72 0f,4c 3b,49 5f,44 4c,75 3b,75 1b,5f 44,0b 41,5e 5d,0f 33,2b 74,41 7f,3a 0f,0f 03,2b 2b,74 2b,44 7c,1a 22,4e 41,33 1b,33 3b,0f 73,40 0f,0f 3b,45 7c,0c 41,40 3b,5f 41,41 0f,4d 4c,3c 73,5d 4d,7f 44,74 7e,49 7c,7c 0f,7e 66,4d 76,39 7f,5f 33,3b 77,4d 66,74 4a,5d 40,3b 7c,41 4d,79 4d,4b 48,74 0f,7c 78,5b 40,41 7c,73 6b,45 4e,48 7c,0f 75,4c 53,2b 3b,0f 2b,0f 38,01 4c,4d 7d,4c 41,48 7d,33 0f
Principal Component 1848,75 4d,7d 43,48 7f,4c 75,48 4d,4d 48,1b 48,48 2c,7e 49,4c 41,4c 7d,74 1b,4d 0f,7e 48,5f 74,75 4c,4a 41,4c 73,03 0f,0f 4b,40 4d,5f 40,7f 41,0f 43,4c 4c,5e 48,7c 4c,75 1b,44 1b,3b 0f,0f 32,0f 3a,39 0f,74 4c,4d 41,4c 76,33 4d,7c 49,41 4c,48 3b,3c 75,74 3d,42 7c,2b 45,25 0f,3a 74,4c 79,5b 4d,44 4e,5d 5b,7e 75,0f 4c,5b 4c,42 3b,3c 74,48 2b,0b 74,7e 45,49 0f,43 4d,0f 49,5b 44,4b 41,2a 41,5e 40,4c 66,5f 32,3a 75,7c 75,41 1b,74 7f,48 7e,0b 49,4b 74,48 3d,7c 3b,4a 49,5f 45,33 3d,0f 01,69 3b,5b 74,5b 5f,0f 72,4e 4c,73 0f,7e 03,49 7d,4a 3b,7e 0f,4c 42,72 3b,3b 40,3b 75,45 0f,3b 48,4c 03,48 4f,01 0f,41 5d
Principal Component 1849,49 4c,7e 48,75 4d,5f 74,5d 48,0f 44,7f 48,0f 33,75 4c,1b 48,48 0f,4c 0f,4c 66,25 3d,3c 73,49 0f,0f 73,4c 7d,74 3c,0f 03,4d 48,7e 49,72 0f,41 4c,4d 43,48 4a,4a 33,33 3c,3a 0f,5d 4d,3d 75,4d 4c,48 1b,5f 40,41 4d,74 7e,4c 74,32 4c,2b 48,5f 4c,2b 2b,7c 48,48 7f,33 3b,44 7c,41 4a,0b 41,4d 45,0f 2b,40 3b,33 1b,5b 48,40 0f,4c 72,41 7f,33 4c,40 4c,0f 4d,49 5f,7f 44,4b 49,0f 1b,66 4d,4c 56,1b 0f,0c 41,1a 22,5f 44,03 0f,3b 74,49 7c,7c 0f,7c 78,32 0f,4c 75,39 7f,48 7d,3b 7c,7e 66,45 7c,74 4a,7d 48,7e 41,49 3a,3c 74,0f 75,49 2b,5f 33,0f 45,3b 77,73 6b,40 3a,41 7c,79 4d,5f 41,1a 24,4d 4f,75 4a,4d 76,75 3a
Principal Component 1850,48 7e,7e 49,49 7d,49 0f,4c 41,4c 75,4d 4d,0f 33,1b 48,7f 48,74 0f,45 7e,25 3d,4c 45,4d 75,4c 74,5f 40,45 0f,3d 75,75 1b,74 2b,3c 74,41 4d,4d 48,41 4c,4d 0f,5d 48,41 5f,5f 5e,48 4a,5d 4d,3a 0f,0f 41,66 4d,0f 40,0f 73,0f 39,4d 43,0f 45,5f 4c,40 3b,2b 2b,48 4d,48 7f,4d 45,03 0f,41 7f,4a 33,0b 41,72 0f,4c 72,4c 56,41 4a,7f 44,33 3b,4c 76,33 1b,74 7e,44 7c,48 1b,73 4d,5f 44,3b 7c,75 4a,2b 48,7c 78,4c 4c,0f 74,49 4d,49 2b,4c 7d,7c 0f,41 0f,49 7c,0f 42,0c 41,39 7f,1a 22,4d 4c,74 4a,4c 0f,5f 41,44 4e,4d 4f,3c 73,49 5f,73 6b,50 5e,33 3a,0f 2b,4c 38,1a 24,30 0f,4d 72,45 7c,4c 53,75 6a,4a 45,49 3a,76 4d
Principal Component 1851,48 7e,0f 44,48 0f,33 4c,7e 49,5e 5d,4c 75,4e 41,4c 41,45 7e,3c 0f,74 0f,7f 48,4c 73,40 4d,74 1b,41 4c,3b 75,5f 40,4c 3b,39 0f,0f 4c,0f 3b,32 0f,4c 76,0f 03,5d 48,0f 1b,4c 4c,0f 43,49 0f,44 4c,33 3c,0f 41,4c 0f,5e 48,4c 42,4d 4d,25 0f,75 3b,4a 41,48 4b,44 4e,0f 4d,7c 4c,42 7c,7c 3b,66 0f,1b 0f,45 4c,7e 75,4c 66,45 4d,2b 3b,41 0f,4d 66,49 3d,33 3d,7d 48,40 0f,7c 75,4b 49,2b 45,5e 40,4e 4c,48 2b,41 3b,7e 45,4c 4a,74 7f,5b 4d,5f 45,48 0b,0b 74,42 3b,0f 38,3a 75,72 3b,5f 32,2a 41,0f 73,4c 03,0f 49,3c 73,0b 49,48 4f,7c 39,49 4d,44 4a,0f 72,7e 03,0f 4b,7e 0f,3d 73,7c 44,0f 01,5b 44,69 3b,7e 4c,4c 44
Principal Component 1852,49 7d,5f 74,4c 7d,5f 5e,41 0f,7f 48,33 3c,7d 43,75 4d,32 0f,0f 44,7e 49,4d 49,75 1b,4c 3b,48 7f,4c 44,44 0f,41 5f,1b 0f,3c 74,0f 4d,41 4c,44 4e,3c 0f,40 4d,5d 48,45 4c,4c 73,4d 0f,0f 3b,0f 73,0f 49,5e 48,49 0f,2b 3b,0f 38,4c 42,3d 75,25 0f,4c 0f,4e 41,4c 49,42 7c,4c 72,0f 0f,66 4c,45 0f,0f 75,7c 3b,2b 41,7c 48,0f 1b,4b 49,5f 45,48 0b,7e 75,39 0f,7c 44,3c 73,4a 41,7c 75,49 3d,4e 4c,5b 4d,74 4d,72 3b,4d 66,48 2b,5f 32,5b 40,4d 44,5d 40,33 3d,0b 74,48 4b,0f 43,7c 4c,74 7f,3d 73,41 3b,0f 4c,7e 45,7c 39,0b 49,3c 75,33 4c,44 4a,2b 45,42 3b,48 4f,7e 4c,7e 0f,49 5f,0f 01,69 3b,7d 4c,74 7e,5e 40,7e 03
Principal Component 1853,5e 5d,49 7d,33 4c,7f 48,41 4c,5b 40,7d 48,7e 49,44 4c,0f 44,7d 43,0f 40,48 0f,3c 0f,75 4d,25 3d,0f 4c,41 7f,48 3b,3b 75,33 4d,4c 49,4c 56,4d 49,4c 33,75 3b,4d 40,4c 7d,66 4c,5f 5e,48 2c,0f 45,4c 74,74 4c,5f 4c,7f 41,4d 75,48 1b,4e 41,73 4d,40 3b,4a 49,48 4d,4d 0f,41 1b,5b 4c,5f 40,7c 0f,0b 41,7f 44,75 4a,4d 41,40 0f,44 7c,2b 2b,7c 78,4d 72,0f 4b,66 7c,3b 76,3b 7c,4a 48,4c 0f,74 4a,03 0f,49 2b,4c 7c,41 0f,0f 3a,4d 4f,50 5e,49 3a,49 7c,5b 74,5f 41,74 3c,0c 41,41 3a,0f 66,3b 77,0f 74,75 6a,3a 0f,3b 40,45 3d,4a 45,4c 38,6b 33,39 7f,3a 75,2b 7e,5b 66,0f 03,42 4a,3b 72,1a 24,6a 56,76 4d,4c 79,30 0f
Principal Component 1854,49 0f,0f 48,41 0f,48 0f,5f 74,3c 0f,4e 41,48 7f,49 4d,41 5f,0f 44,40 4c,74 1b,4c 76,75 4c,33 3c,4c 41,5d 48,45 7e,44 0f,4d 4d,0f 3b,48 3b,5b 40,4d 40,3c 75,41 7f,74 7e,0f 39,3b 75,0f 0f,7f 41,75 3b,4c 44,74 4c,40 3b,4c 56,7e 48,33 4d,4d 41,41 1b,66 7c,4c 33,66 0f,3b 40,5f 5e,4c 66,0f 4c,3b 76,7f 44,4a 48,7c 0f,0f 66,3b 7c,4d 72,1b 48,0f 3a,2b 2b,7c 78,4a 49,49 2b,1b 0f,45 4d,49 3a,40 0f,0b 41,74 4a,0f 4b,75 0f,4d 4f,3a 75,4c 74,3b 72,4c 7d,44 7c,4c 79,50 5e,40 4d,25 3d,75 6a,4c 4c,4b 41,1b 41,2b 7e,5b 66,42 4a,0f 43,4c 4a,45 2b,49 4c,4c 7c,4d 7d,45 4a,4a 45,41 3a,5f 41,0f 74,4c 40,4d 3b,5d 5b
Principal Component 1855,0f 48,7f 48,48 0f,4c 76,4c 41,49 4d,75 4c,5b 40,5f 5e,0f 33,4c 7d,74 3c,4c 0f,2b 74,41 5f,7e 41,3c 73,45 0f,41 4d,4c 4c,03 0f,4b 49,4c 66,48 2c,4d 75,48 4d,49 0f,7d 43,3b 0f,45 4d,48 7c,3d 75,48 1b,32 0f,7c 48,66 4d,5f 40,66 4c,0f 03,74 2b,4c 3b,7c 44,5f 45,0f 38,42 7c,48 4a,2b 3b,74 4d,4c 72,3a 74,48 2b,72 3b,0f 40,2b 41,7e 75,48 0b,5f 4c,5f 33,0f 49,49 5f,4e 4c,49 3d,7c 75,32 4c,48 3a,7c 39,77 0f,0f 4d,25 3d,4d 44,4c 42,7c 66,44 4c,7e 0f,3d 72,4d 76,0b 74,7e 45,3b 74,4d 45,7e 03,4c 4f,5f 32,74 7f,33 3d,45 7d,7e 4c,0b 0b,0f 3d,7d 4c,4f 48,1a 22,3b 75,0f 32,0f 42,4d 4c,42 4c,5b 4c,7e 74,41 0b
Principal Component 1856,75 1b,48 7e,5f 40,0f 48,4c 7d,49 4c,74 2b,4c 41,4e 41,0f 0f,4c 66,75 3b,7d 48,41 5f,73 3c,39 0f,32 4c,1b 0f,4c 44,75 4c,7f 41,0f 03,0f 73,7f 48,0f 39,4c 4a,4c 74,4d 4d,33 4c,74 0f,4c 73,0f 4b,3c 74,5e 48,4c 79,0f 3a,66 7c,4c 4c,5f 5e,40 4d,41 1b,4b 41,4d 66,40 3b,7c 49,2b 2b,3b 7c,0f 43,7f 44,3b 76,3a 75,0f 3b,0f 4c,5f 41,49 2b,48 4b,7c 78,74 4a,66 4c,2b 7e,4a 48,4d 4f,0f 66,44 4e,3b 72,48 3b,1b 41,2b 0f,4d 0f,3b 44,3b 40,75 6a,41 7f,7e 41,41 0f,0f 74,50 5e,41 3a,42 4a,7d 41,41 2b,49 7c,45 4a,24 1b,3b 73,5b 66,51 6a,4d 7d,4c 76,30 0f,44 7f,43 4c,4d 72,5d 4d,6a 56,4b 0f,44 7c,4a 49,56 6a,45 3d
Principal Component 1857,75 1b,3c 0f,40 4c,33 4c,0f 44,44 4c,33 3c,7d 43,41 0f,5f 74,4d 40,4b 49,49 0f,0f 0f,0f 48,48 1b,5f 4c,0f 45,48 7c,72 0f,48 7e,4d 75,49 4d,4c 66,4a 33,1b 48,25 3d,4c 72,48 4d,74 4c,4c 40,4c 7c,03 0f,3a 74,4c 49,40 0f,74 0f,7c 44,5f 40,5f 33,01 4c,33 3b,48 0b,7d 48,48 4a,33 1b,0f 4d,4c 33,3b 74,7f 48,7e 75,4d 4d,7e 33,32 4c,4d 0f,49 5f,7e 0f,4e 4c,42 7c,0f 73,66 4d,48 3a,66 4c,73 4d,74 3c,4c 4c,5b 44,7c 75,49 3d,49 4c,45 4d,79 4d,77 0f,3b 75,0b 74,5b 48,45 7d,4d 43,44 4a,2b 49,72 3b,3d 74,4d 76,7c 39,33 0f,7c 3b,5b 5f,0b 0b,5f 45,2b 3b,48 7d,48 3d,48 2b,74 4d,7e 39,0f 39,3d 72,3c 73,7e 03,33 3a
Principal Component 1858,4c 7d,41 5f,3c 0f,5d 48,0f 40,5e 5d,49 7d,4c 40,0f 0f,75 4d,4c 41,0f 39,72 0f,48 7f,44 0f,5f 4c,33 4c,4a 33,48 7e,4c 7c,7e 49,01 4c,5f 40,41 0f,75 3b,4d 75,4d 4d,4d 40,4c 33,40 0f,03 0f,3a 74,5b 4c,48 0f,33 3c,49 4c,74 4c,48 7c,4c 72,33 1b,7c 44,73 4d,48 3a,4b 49,0f 3b,48 0b,5f 33,4d 66,48 1b,4c 44,4e 4c,0f 75,66 4d,75 4c,7e 48,48 3b,4d 43,0f 45,48 7d,7e 0f,7c 75,7e 33,7e 75,5b 44,42 7c,7c 39,7c 3b,2b 49,77 0f,44 4a,4a 49,48 3d,0f 42,0b 74,3d 74,45 7d,5b 5f,33 0f,33 3b,4c 76,75 3a,79 4d,7e 39,4c 75,3b 74,3d 72,7c 7d,5f 32,4f 48,7d 75,0f 01,49 3d,7d 0f,5f 45,0b 0b,4c 4f,45 7c,42 7d,4d 4c,7e 03
